MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA5,SMR_VSA7,SlogP_VSA2,SlogP_VSA5,SlogP_VSA6,TPSA,EState_VSA10,EState_VSA2,EState_VSA8,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,FractionCSP3,HeavyAtomCount,NOCount,NumHeteroatoms,NumRotatableBonds,MolLogP,MolMR
11.841621157722347,-0.4418589380196525,11.841621157722347,0.0077924225245655,0.682480309385305,295.298,282.194,295.095691276,110.0,1.2272727272727273,1.9545454545454544,2.636363636363636,2.26056636717073,797.7833721682808,15.689869965382488,11.867730727905435,11.867730727905435,10.5585506480638,6.751651409914322,6.751651409914322,5.021374615341987,5.021374615341987,3.4786468335090124,3.4786468335090124,2.4840118474265447,2.4840118474265447,-3.019999999999999,118302.7233214956,13.940059105726002,5.40134891166587,2.4604036768796407,126.20211712162995,5.316788604006331,30.33183534230805,12.48718869138762,23.25963712031721,16.322382326271935,9.717848232889493,22.99363728148933,6.923737199690624,69.26924222308783,23.08693218685245,16.690354475090988,47.456974211866935,84.60000000000001,14.908855452837392,18.13932240994764,10.309193336642,26.84987079554044,13.891161816578483,3.1800576341647773,-0.2322831632653059,12.24949459876543,0.125,22.0,6.0,6.0,2.0,2.6927200000000004,83.41110000000002
10.446527777777778,-1.9345138888888889,10.446527777777778,0.2150231481481483,0.4675080661107286,191.441,186.401,189.93551244,54.0,1.5555555555555556,2.0,2.111111111111111,3.743097705792164,106.87060032410332,7.49156383156272,4.657496781141955,6.925283619197319,3.9813804754348494,2.220976915759064,3.354870334786746,1.218229249500119,3.499461673299674,0.5068869409881265,0.9697969908744024,0.2129260575860793,0.3765894752630737,0.3399999999999999,57.50871227883725,9.34,3.4940737008109144,3.8428268275795663,68.01894338121504,4.736862953800049,34.802819670697545,6.923737199690624,0.0,6.606881964512918,9.53140013787187,40.7721249586494,10.716273135220394,0.0,16.368723187994537,6.923737199690624,0.0,26.3,4.794537184071822,6.606881964512918,4.736862953800049,10.446527777777778,0.0,0.0,-0.8379629629629626,0.0,0.75,9.0,2.0,5.0,1.0,1.9197,36.92300000000001
10.071527777777778,-0.358796296296296,10.071527777777778,0.358796296296296,0.3775448287483148,100.117,92.053,100.052429496,40.0,2.0,2.571428571428572,2.7142857142857144,3.172899533850818,76.14933958998697,5.698670612749268,4.308060412490447,4.308060412490447,3.308060412490447,2.1009536313038994,2.1009536313038994,0.956172440853,0.956172440853,0.4532631323962854,0.4532631323962854,0.2011844635310912,0.2011844635310912,-0.79,31.916635235956917,6.210000000000001,3.401938579654511,3.0288906629955825,42.78448378278237,4.736862953800049,6.578935683598497,6.923737199690624,6.076020106833881,6.606881964512918,9.53140013787187,5.969305287951849,6.923737199690624,12.654955790432378,12.576187252464766,6.923737199690624,12.654955790432378,26.3,4.794537184071822,5.969305287951849,11.315798637398547,10.071527777777778,0.0,0.0,-0.358796296296296,0.0,0.4,7.0,2.0,2.0,2.0,0.7354999999999999,26.829999999999988
5.34462962962963,1.068240740740741,5.34462962962963,1.068240740740741,0.6171741902565782,186.324,168.18,186.119069576,70.0,1.0833333333333333,1.5,1.8333333333333333,2.3791700199606263,142.6075250475963,8.974691494688164,8.045316168583065,8.861812749510792,5.79122366008484,4.830462367172337,5.2387106576362,3.256670504368605,3.621818876038714,2.167924325255372,2.684322104749693,1.5874369035891602,1.9525852752592707,-0.31,651.1302125710845,9.775543199315653,4.651378356698753,2.094810428148029,80.5314043770848,9.799819461700956,13.847474399381248,25.059516688898714,26.1790256236503,0.0,0.0,17.330310327771453,26.689117645233267,0.0,41.09128197007602,26.689117645233267,0.0,6.48,0.0,0.0,23.647293861082204,4.621018518518518,1.068240740740741,0.0,0.0,0.0,0.8888888888888888,12.0,2.0,3.0,4.0,1.7089,56.32600000000004
10.51763888888889,-1.172361111111111,10.51763888888889,0.0336574074074078,0.7503420363750322,207.273,190.13699999999997,207.125928784,82.0,1.4,2.066666666666667,2.7333333333333334,2.3248129919596754,327.65382107814776,10.88890505706126,9.18099065897463,9.18099065897463,7.143682402887074,5.264755335148078,5.264755335148078,4.067508931655593,4.067508931655593,3.1809506904298206,3.1809506904298206,1.959701744997039,1.959701744997039,-0.9,3069.8756670204693,10.61225823428797,3.926969144775904,1.7814935817485456,90.28283730425366,9.843390348640757,30.33183534230805,13.971409182367816,12.10820789760957,12.64872279366088,9.843390348640757,0.0,18.75268918140918,35.89528683400505,36.24758830794183,12.48718869138762,30.33183534230805,32.7,5.106527394840706,6.041840829147961,4.899909730850478,2.107638888888889,10.51763888888889,0.8231944444444448,-1.172361111111111,9.527221041194254,0.5,15.0,3.0,3.0,1.0,1.1822,58.382800000000046
11.316003401360543,-1.860735071806501,11.316003401360543,0.0107407407407409,0.5754087086057358,406.9290000000001,400.8810000000001,403.816881132,108.0,0.9473684210526316,1.3157894736842106,1.6842105263157894,2.187726044332392,470.1834139056276,14.21517847069432,8.96969410066316,14.321764357701618,8.686411174470248,5.188423871667992,8.456210709723358,4.612036033430882,8.767340034641695,3.9406736809015626,8.946869492336544,2.959223851433213,6.598894658410817,1.55,17026.561798358627,15.445865802036373,4.526742855893185,1.5894427466458492,141.7906412262262,0.0,46.40375956093006,0.0,11.835812092322788,23.27833663325303,12.575069357463883,80.9669558295315,14.081698696367658,10.064572704227194,31.504361117557963,0.0,10.064572704227194,35.53,4.208898492164469,23.27833663325303,0.0,-2.779629629629629,0.2099363819601931,0.0,-0.9108950617283956,0.0,0.7777777777777778,19.0,3.0,10.0,0.0,3.689800000000001,77.36340000000001
11.742153250188965,-0.2932360166288734,11.742153250188965,0.1260851284958437,0.8318354367540693,247.294,230.158,247.120843404,96.0,1.4444444444444444,2.2222222222222223,2.888888888888889,2.2223820738500075,481.92749002755846,13.12095586463014,10.655466291709736,10.655466291709736,8.613392202930195,6.24013877404912,6.24013877404912,4.519394931643875,4.519394931643875,3.0096191833330144,3.0096191833330144,2.154962174276705,2.154962174276705,-1.84,13555.146199075383,12.612616536532622,5.207530810052191,2.5256905186037195,106.33156049434308,10.05365155780638,19.410925891078243,24.97437738277524,18.17457496607118,5.563451491696996,14.325937321943693,17.563871291986917,39.21390565590758,29.32600418877882,11.876485017303356,55.135345823373385,18.19910120538483,55.4,9.589074368143644,17.980451405051657,12.240525803696954,22.71540675318949,2.6663418052406147,2.1381913212816,-0.4424515067097132,5.35911186696901,0.4285714285714285,18.0,4.0,4.0,4.0,3.0467000000000013,68.42720000000003
12.726497758807673,-1.466059529309579,12.726497758807673,0.0015704020702458,0.1526818395613247,535.6420000000002,494.3140000000004,535.300598652,212.0,0.8421052631578947,1.4473684210526316,1.947368421052632,2.748970915521781,952.5652060264136,28.9908348737037,22.56254248634401,22.56254248634401,17.721029565959224,12.605992347462992,12.605992347462992,10.059045310169685,10.059045310169685,5.710781503162616,5.710781503162616,3.628586813821878,3.628586813821878,-3.51,68289275.6343833,32.518993911278635,15.675096786010874,11.26029677369838,222.66566284348485,37.213876682868914,58.026784141070536,30.74382240663642,6.4208216229260096,18.69056362280884,34.18574071004052,29.598024205357877,77.73165894864526,35.89528683400505,76.62716510529201,46.602959113076125,30.33183534230805,199.95,34.18574071004052,18.2566337152488,21.267154416025324,61.92851169514895,29.237022497176504,6.568592581556619,-4.177441166344185,4.179166422823972,0.5769230769230769,38.0,12.0,12.0,15.0,-0.7054999999999929,140.53279999999992
11.80320452254976,-0.4313310185185182,11.80320452254976,0.4192809114386495,0.874957331516215,292.379,268.187,292.178692628,116.0,1.238095238095238,2.0,2.761904761904762,1.7344520429406796,444.90315864735305,14.916002794556722,12.638213793142434,12.638213793142434,10.292024997884274,7.672863053312108,7.672863053312108,5.092392268765544,5.092392268765544,3.512986419866402,3.512986419866402,2.447766038138313,2.447766038138313,-1.75,69577.79281952005,15.635307117817408,8.517620821488089,5.266460624274298,125.77330152280278,9.473725907600098,18.553555759849232,44.98762739429102,6.544756405912575,12.29426823919648,14.26826309167192,11.780626345621975,26.186202068468653,24.26546827384644,43.84118294855245,26.186202068468653,24.26546827384644,50.8,4.794537184071822,0.0,10.216698334856808,14.141419280675231,2.7283934870244395,0.6410393571008652,0.6601671454981342,7.35462347598243,0.5625,21.0,5.0,5.0,6.0,3.1197000000000017,82.87270000000005
5.955475245653817,0.5451417233560094,5.955475245653817,0.5451417233560094,0.6870090972620494,221.263,210.17499999999995,221.095297352,82.0,0.8823529411764706,1.7058823529411764,2.5294117647058822,2.260607011817253,662.6310233712136,11.664925939000156,9.167929882896177,9.167929882896177,8.34333659290053,5.4110700905659765,5.4110700905659765,3.8288501374596864,3.8288501374596864,2.697192569627872,2.697192569627872,1.8711889844728955,1.8711889844728955,-2.4199999999999995,13651.5902256321,9.78110703523218,3.865213169971245,1.715594829895981,98.94934851620194,5.733667477162185,30.33183534230805,23.585325419849628,11.583067786077873,11.387855989696922,0.0,16.59031120676462,0.0,54.72778011930596,9.967957041894415,0.0,54.72778011930596,51.8,0.0,0.0,9.967957041894415,8.665700585789871,2.0628094293272867,7.600616969009827,0.5451417233560094,15.706689342403628,0.0,17.0,3.0,3.0,1.0,2.8790000000000013,69.38640000000004
12.48709551881772,-0.4142118942283019,12.48709551881772,0.0067264651143963,0.3042798426832512,388.468,360.244,388.2110553760001,152.0,1.2857142857142858,2.071428571428572,2.7142857142857144,1.9043028840114709,789.7534164302145,20.518297090128677,16.758346358109247,16.758346358109247,13.434759407976111,9.688957178432322,9.688957178432322,6.992579417467516,6.992579417467516,4.618692163024538,4.618692163024538,3.206034314570587,3.206034314570587,-2.77,1787900.851145747,21.529180436878438,10.53480612018068,5.868056090680493,164.62272718827808,4.736862953800049,19.410925891078243,50.65766387447927,12.48718869138762,11.530193013330589,14.45471118668954,11.4706312210485,65.33798216577588,46.02859553861187,32.07790122408896,62.61741074978863,24.787374286452305,100.15,14.908855452837392,17.51247205019646,17.00639752893887,27.28625676788108,15.39101973247314,1.576376286001557,0.4867904223468804,3.0785179638080207,0.55,28.0,8.0,8.0,12.0,4.352840000000004,105.50740000000005
2.1203703703703702,1.3292592592592594,2.1203703703703702,1.3292592592592594,0.475757685340321,106.168,96.08799999999998,106.07825032,42.0,0.75,1.0,1.25,3.0324555320336755,138.89811391899892,5.983127663125442,5.309401076758504,5.309401076758504,3.787693700234704,2.821367205045919,2.821367205045919,2.154700538379252,2.154700538379252,1.2182335127930843,1.2182335127930843,0.63689453417432,0.63689453417432,-0.78,70.79892376087899,5.358504155124653,1.993744712287256,1.0935372033822537,50.16128734829017,0.0,35.392371257240434,13.847474399381248,0.0,0.0,0.0,0.0,13.847474399381248,35.392371257240434,0.0,11.126902983393991,24.26546827384644,0.0,0.0,0.0,38.112942673227685,0.0,0.0,2.6585185185185187,0.0,8.481481481481481,0.25,8.0,0.0,0.0,0.0,2.30344,35.916
10.950629724111868,-3.751750755857899,10.950629724111868,0.0714068405139836,0.7517257928405745,230.27,224.222,229.981984052,74.0,1.4285714285714286,2.142857142857143,2.7857142857142856,2.7494371131356425,588.0007565116755,10.344934982691244,6.836821429613872,8.469814591469325,6.465345060828676,3.5902622943871667,5.953078353236454,2.676809897199296,5.442594023072007,1.5957919422970797,3.933600797760264,1.0138590514831989,2.703445334621178,-1.18,1642.3877480119163,9.377927959437129,2.906447653957343,1.5650843922742264,83.86797924421397,5.106527394840706,0.0,18.19910120538483,0.0,10.216620634085364,13.524324379169643,31.576697665427684,4.339655680673546,18.19910120538483,18.508302900116853,0.0,22.538756886058376,93.28000000000002,8.417796984328938,10.08916751395745,4.9839785209472085,3.819537037037037,14.05680650037793,0.5109490740740743,0.0714068405139836,4.423111300075586,0.0,14.0,5.0,7.0,1.0,0.6493,52.65800000000001
5.912985008818342,0.2011785084404131,5.912985008818342,0.2011785084404131,0.8826859566317574,286.383,264.207,286.190594704,112.0,0.9523809523809524,1.5238095238095235,2.0,2.3828181730012457,609.8061233876471,15.568549621822845,12.960062778324136,12.960062778324136,9.863081100704113,6.7202702530367535,6.7202702530367535,5.46196984638814,5.46196984638814,3.306353537625392,3.306353537625392,2.065260664393992,2.065260664393992,-2.5,40880.32658453893,14.89973701512163,5.865650969529086,3.532346145767696,124.95195259386924,21.267154416025328,0.0,23.762552697081823,57.74657716631196,0.0,0.0,23.14097460818865,6.4208216229260096,35.5228477603919,38.15864497260318,11.126902983393991,24.395944776997904,84.3,0.0,5.948339280986494,37.9668777089802,12.190787456958091,0.0,15.771974860957544,0.6355851599899223,6.428504871084236,0.3333333333333333,21.0,6.0,6.0,4.0,1.3638,88.75880000000002
9.652199074074074,-0.8240740740740737,9.652199074074074,0.4189814814814816,0.5667044231752689,152.975,147.93499999999997,151.9472915,36.0,2.0,2.1666666666666665,2.1666666666666665,3.2575861612334887,59.813537528125096,5.154700538379252,3.310776628162674,4.896773167277378,2.6427344100918364,1.5119742370023417,2.427649765794031,0.9542396379376678,2.3277529311252017,0.3402891190375026,0.7319518764330314,0.0,0.0,-0.05,13.609640474436812,5.949999999999999,2.1815514441070545,2.203164556962026,44.292438714503895,5.106527394840706,15.929943897949348,6.923737199690624,0.0,0.0,9.901064578912528,21.8992491859012,11.750911269987435,0.0,15.903006753089366,6.923737199690624,0.0,37.3,4.794537184071822,0.0,15.929943897949348,9.233217592592592,7.94386574074074,0.0,-0.8240740740740737,0.0,0.6666666666666666,6.0,2.0,3.0,1.0,0.8544,26.024799999999992
11.429444444444446,-1.0497685185185188,11.429444444444446,0.0616609977324265,0.6162237748624242,201.226,186.106,201.11134134,80.0,1.6428571428571428,2.2142857142857144,2.571428571428572,2.67385283547525,254.2160592478164,10.878315177510853,8.5199446869934,8.5199446869934,6.430428110326541,4.460531788162847,4.460531788162847,3.617908202660676,3.617908202660676,1.8987855472642847,1.8987855472642847,1.254799608815397,1.254799608815397,-1.3,1059.8053826462728,10.778740157480314,3.830629986559523,1.953779425178055,82.4748221513749,15.323225729697514,0.0,13.847474399381248,13.08951281182515,6.544756405912575,14.69560176298435,12.062229024676144,26.11721639926408,0.0,52.8307462696904,13.847474399381248,0.0,72.88000000000001,14.69560176298435,12.586597235060536,5.316788604006331,24.914776077097507,11.961228269085412,0.0,0.0,-1.0917535903250186,0.75,14.0,6.0,6.0,1.0,-0.2098000000000001,49.539500000000025
5.86702487244898,0.0193294123204836,5.86702487244898,0.0193294123204836,0.8945679057816346,251.37,226.17,251.18852904,102.0,1.1111111111111112,1.6666666666666667,2.055555555555556,3.323053824204119,405.6900078778655,13.922285251880869,12.33300443887278,12.33300443887278,8.290242225724732,6.301930693350937,6.301930693350937,5.795746537126369,5.795746537126369,2.9524331799061,2.9524331799061,2.0534527236832774,2.0534527236832774,-1.2200000000000002,6163.266179271508,14.8395947556615,5.613752518531113,3.388373605135603,110.2828633050929,15.207393384762284,20.771211599071872,36.45573492063363,11.605292320844956,14.219595082555069,9.473725907600098,0.0,45.57260172023324,23.25963712031721,20.26143591170303,38.821851782156486,12.13273413692322,44.48,0.0,11.45683129854474,26.83757866753348,0.0,0.0,8.129525108654573,1.7888657407407411,4.211451719576719,0.6,18.0,3.0,3.0,4.0,2.891000000000001,75.59940000000005
3.94675925925926,1.0462962962962965,3.94675925925926,1.0462962962962965,0.5053979478941295,114.173,108.125,114.025169192,38.0,1.1428571428571428,1.5714285714285714,1.7142857142857142,3.1179126764301257,141.97833347799207,5.276020881938894,4.302675481463779,5.119172062391504,3.304530452640311,2.0623619671700686,2.79265871051029,1.435044237177765,1.9634919250334208,0.8791177345953347,1.5901396082860462,0.274998823626266,0.8249964708787981,-0.44,49.54039820861129,4.712439024390244,1.577818150056773,0.7710082106405698,46.52312655848551,0.0,0.0,13.847474399381248,0.0,23.116043334895537,0.0,11.728187345198611,13.847474399381248,11.387855989696922,8.747079962832899,11.387855989696922,0.0,25.78,0.0,0.0,8.747079962832899,0.0,0.0,2.092592592592593,0.0,0.0,0.5,7.0,2.0,3.0,0.0,1.15494,29.38299999999999
4.000663580246914,1.0381944444444444,4.000663580246914,1.0381944444444444,0.4902529720666804,90.191,80.11099999999999,90.05032132,32.0,1.6,2.2,2.2,2.19060968716425,11.119415478763749,4.121320343559642,3.5685339390596003,4.462961130059516,2.414213562373095,2.023334547203385,2.655790079237061,1.0771601883432524,1.5243737838432103,0.5116672736016926,0.8278950396185305,0.1581138830084189,0.4743416490252568,0.35,11.245112497836532,5.35,4.349999999999999,4.349999999999998,38.9891440344211,0.0,13.344558822616634,12.1736752296728,0.0,0.0,0.0,12.628789148012991,19.765380445542643,0.0,5.752853606746789,19.765380445542643,0.0,0.0,0.0,0.0,19.552526347703616,0.0,0.0,0.0,1.0381944444444444,0.0,1.0,5.0,0.0,1.0,2.0,1.7163,28.76099999999999
